,State,County,Unnamed: 0,Tract,Drive,Carpooled,Transit,Walked,Other,MBSA,Service,Office,Construction,Production,IRural,IConstruction,IManufacturing,IWholesale,IRetail,IUtilities,IInformation,IFinance,IProfessional,ISocial,IRecreation,IOther,IPublic
107,arkansas,cleburne,255220,168110.3,36555.0,5470.0,0.0,1365.0,1275.0,13215.0,7030.0,10655.0,7465.0,9520.0,1895.0,4355.0,7555.0,1710.0,5135.0,3385.0,840.0,2285.0,3160.0,8855.0,3925.0,3335.0,1450.0
108,arkansas,cleveland,73145,97015.0,13695.0,2620.0,0.0,200.0,145.0,5275.0,2550.0,3685.0,2845.0,3155.0,1410.0,1100.0,2470.0,490.0,1535.0,1485.0,150.0,900.0,965.0,4790.0,495.0,815.0,905.0
109,arkansas,columbia,183300,237575.0,40250.0,3210.0,185.0,1565.0,1715.0,16120.0,8175.0,12470.0,5755.0,7680.0,3645.0,2005.0,9225.0,790.0,6350.0,910.0,295.0,2585.0,2305.0,14455.0,3345.0,2515.0,1775.0
110,arkansas,conway,220785,285105.0,34075.0,4665.0,85.0,355.0,730.0,11125.0,6450.0,8815.0,6760.0,9115.0,1865.0,4095.0,7910.0,770.0,5010.0,1780.0,460.0,1545.0,3075.0,9400.0,2220.0,2500.0,1635.0
111,arkansas,craighead,630445,510.7499999999997,175655.0,19185.0,230.0,2665.0,2245.0,70335.0,34885.0,56195.0,20930.0,33700.0,5890.0,14185.0,32275.0,6055.0,29295.0,7995.0,3625.0,11035.0,15395.0,56265.0,16335.0,11485.0,6210.0
112,arkansas,crawford,411785,11185.850000000008,109395.0,17635.0,180.0,2080.0,400.0,36910.0,20090.0,32515.0,15120.0,31595.0,4645.0,11060.0,29600.0,5150.0,13805.0,7875.0,1235.0,6145.0,7925.0,29285.0,8350.0,6265.0,4890.0
113,arkansas,crittenden,756450,30612.149999999994,81865.0,11190.0,760.0,1075.0,2205.0,27800.0,17420.0,26365.0,10795.0,19650.0,2115.0,6695.0,13680.0,4175.0,13320.0,9120.0,1015.0,5745.0,6650.0,21705.0,7990.0,5830.0,3990.0
114,arkansas,cross,228885,285105.0,32385.0,4740.0,50.0,480.0,710.0,9695.0,7475.0,9940.0,5810.0,6830.0,2895.0,3070.0,3850.0,1450.0,7165.0,3055.0,375.0,1125.0,1860.0,8590.0,1820.0,1580.0,2915.0
115,arkansas,dallas,114780,145530.0,12150.0,2180.0,0.0,255.0,210.0,3785.0,1330.0,3375.0,1395.0,5515.0,375.0,615.0,6005.0,85.0,2220.0,965.0,285.0,630.0,135.0,2835.0,245.0,365.0,640.0
116,arkansas,desha,191800,237575.0,19230.0,2680.0,180.0,900.0,2100.0,8180.0,4215.0,4940.0,2865.0,6360.0,2535.0,980.0,4745.0,890.0,1975.0,1740.0,345.0,1145.0,1325.0,6610.0,1410.0,1175.0,1685.0
117,arkansas,drew,192425,122575.0,32270.0,3165.0,0.0,725.0,1310.0,11705.0,6905.0,7800.0,4990.0,7995.0,2945.0,2930.0,6310.0,745.0,4195.0,1660.0,85.0,1410.0,2245.0,11310.0,2745.0,955.0,1860.0
118,arkansas,faulkner,971500,38202.499999999985,206765.0,33305.0,585.0,5325.0,2740.0,89155.0,44450.0,60955.0,32890.0,34765.0,6090.0,25285.0,26080.0,7950.0,27595.0,11265.0,8385.0,14800.0,21465.0,64910.0,26490.0,12460.0,9440.0
119,arkansas,franklin,117630,142530.0,28665.0,3895.0,340.0,675.0,305.0,8790.0,6510.0,8240.0,4785.0,8140.0,2705.0,2880.0,8450.0,420.0,4710.0,1870.0,175.0,780.0,1065.0,7315.0,1960.0,2810.0,1325.0
120,arkansas,fulton,78545,55015.0,15515.0,3555.0,0.0,805.0,530.0,6985.0,4460.0,4385.0,3450.0,3890.0,1400.0,1915.0,2280.0,270.0,3165.0,1640.0,600.0,1120.0,1330.0,6160.0,1815.0,1010.0,465.0
121,arkansas,garland,790950,11215.300000000005,152270.0,25785.0,935.0,3005.0,3200.0,58815.0,38545.0,51590.0,23570.0,22910.0,2965.0,18670.0,17215.0,4105.0,26750.0,8985.0,1980.0,10420.0,14075.0,48260.0,21890.0,12825.0,7290.0
122,arkansas,grant,159390,94050.0,34595.0,4975.0,150.0,295.0,615.0,10880.0,5745.0,10765.0,6175.0,8525.0,1795.0,3565.0,8115.0,1370.0,5155.0,2580.0,380.0,1830.0,2450.0,8915.0,1760.0,1345.0,2830.0
123,arkansas,greene,360090,216220.15,75100.0,8055.0,200.0,205.0,1400.0,21235.0,13430.0,20435.0,11985.0,22285.0,2825.0,6530.0,23805.0,2015.0,11520.0,4415.0,545.0,2460.0,4515.0,17595.0,5395.0,4990.0,2760.0
124,arkansas,hempstead,200925,120075.0,38950.0,5205.0,225.0,945.0,1025.0,11630.0,9140.0,9595.0,5650.0,13330.0,2345.0,3660.0,10900.0,1320.0,4115.0,3680.0,235.0,1435.0,2935.0,11445.0,3320.0,2000.0,1955.0
125,arkansas,hot spring,282345,7140.0,52490.0,8040.0,295.0,880.0,730.0,17160.0,11375.0,15815.0,8575.0,13075.0,1245.0,5350.0,11040.0,1145.0,7950.0,2875.0,600.0,2105.0,4355.0,15370.0,6325.0,3055.0,4585.0
126,arkansas,howard,121380,142530.0,24015.0,4510.0,215.0,650.0,385.0,7535.0,4550.0,5595.0,4035.0,10130.0,2955.0,1670.0,10075.0,845.0,3615.0,1380.0,45.0,795.0,1115.0,6030.0,1485.0,1170.0,665.0
127,arkansas,independence,324780,196180.0,61250.0,10715.0,190.0,1020.0,785.0,20410.0,13840.0,17285.0,9090.0,18135.0,3185.0,5550.0,15985.0,2215.0,10105.0,5215.0,1170.0,2850.0,3425.0,18860.0,4460.0,3235.0,2505.0
128,arkansas,izard,162990,192050.0,18865.0,2560.0,20.0,405.0,160.0,5950.0,5160.0,5745.0,3575.0,3600.0,1045.0,2265.0,3490.0,280.0,3770.0,1745.0,205.0,1125.0,1250.0,5050.0,1770.0,625.0,1410.0
129,arkansas,jackson,204300,120075.0,24225.0,3660.0,0.0,140.0,240.0,6885.0,5530.0,7275.0,3905.0,6700.0,2510.0,2295.0,5090.0,540.0,4590.0,1680.0,250.0,690.0,1245.0,6090.0,1420.0,1695.0,2200.0
130,arkansas,jefferson,989340,1701.349999999999,126330.0,14645.0,425.0,2090.0,4215.0,42385.0,28500.0,40520.0,14065.0,28090.0,2155.0,7830.0,24570.0,3420.0,17630.0,8030.0,1875.0,6525.0,9620.0,40120.0,9520.0,5250.0,17015.0
131,arkansas,johnson,249585,285585.0,39750.0,8595.0,570.0,1065.0,955.0,9690.0,6935.0,11550.0,7635.0,16115.0,2480.0,3310.0,15985.0,590.0,7985.0,3900.0,305.0,1255.0,1115.0,9290.0,1830.0,2150.0,1730.0
132,arkansas,lafayette,83395,47015.0,9290.0,1950.0,305.0,480.0,795.0,3630.0,3085.0,2865.0,1520.0,2610.0,1740.0,545.0,1955.0,745.0,1245.0,660.0,135.0,370.0,335.0,3750.0,1000.0,430.0,800.0
133,arkansas,lawrence,250785,141100.15,24905.0,3805.0,0.0,660.0,425.0,8135.0,5790.0,7545.0,4170.0,7400.0,2780.0,2365.0,5230.0,515.0,3780.0,2375.0,375.0,1400.0,955.0,8180.0,1865.0,1920.0,1300.0
134,arkansas,lee,167690,94050.0,13095.0,2035.0,140.0,425.0,145.0,3325.0,3235.0,5875.0,2525.0,1615.0,1915.0,1235.0,1140.0,540.0,1770.0,775.0,50.0,1415.0,845.0,2995.0,1225.0,760.0,1910.0
135,arkansas,lincoln,168090,192090.0,17720.0,3060.0,0.0,385.0,1100.0,5705.0,5020.0,4170.0,3930.0,4260.0,2135.0,1385.0,3895.0,205.0,1670.0,1530.0,290.0,940.0,1025.0,4390.0,1485.0,875.0,3260.0
136,arkansas,little river,168490,6035.15,22710.0,4065.0,20.0,185.0,270.0,6325.0,5370.0,5495.0,5020.0,6545.0,1370.0,2065.0,6250.0,265.0,3465.0,1600.0,135.0,1190.0,900.0,5200.0,2165.0,1960.0,2190.0
137,arkansas,logan,253485,285105.0,35155.0,5970.0,30.0,765.0,335.0,12610.0,6860.0,9165.0,6060.0,10525.0,4170.0,2575.0,9080.0,1290.0,6150.0,2220.0,430.0,1855.0,1930.0,10315.0,2410.0,1195.0,1600.0
138,arkansas,lonoke,680360,16251.55000000001,125535.0,19150.0,190.0,2810.0,1545.0,45510.0,21685.0,42445.0,20750.0,20735.0,5280.0,13030.0,16740.0,6375.0,18945.0,11525.0,3125.0,9095.0,9465.0,29860.0,9675.0,6730.0,11280.0
139,arkansas,madison,171090,192050.0,24900.0,5095.0,0.0,615.0,130.0,8360.0,5465.0,6815.0,6150.0,6735.0,2475.0,3150.0,6070.0,1070.0,3225.0,3010.0,395.0,1235.0,1910.0,7710.0,1280.0,1350.0,645.0
140,arkansas,marion,171490,192040.15,25395.0,3135.0,210.0,845.0,415.0,8400.0,6760.0,6585.0,2705.0,7645.0,975.0,2520.0,7895.0,345.0,3760.0,1100.0,150.0,1140.0,2920.0,6930.0,2390.0,950.0,1020.0
141,arkansas,miller,516870,60335.299999999996,74120.0,9460.0,425.0,885.0,1615.0,21835.0,16270.0,23370.0,14240.0,15430.0,1490.0,6680.0,12505.0,3800.0,14145.0,5055.0,1575.0,3760.0,5765.0,17505.0,5850.0,6135.0,6880.0
142,arkansas,mississippi,520470,6480.0,70430.0,12180.0,155.0,1235.0,955.0,21955.0,13230.0,19430.0,11560.0,24005.0,4660.0,6565.0,25385.0,1640.0,9660.0,5005.0,2170.0,2685.0,2545.0,17505.0,4935.0,3200.0,4225.0
143,arkansas,monroe,130680,142530.0,11900.0,2480.0,0.0,395.0,85.0,4030.0,2830.0,3580.0,1805.0,3415.0,1830.0,695.0,2195.0,375.0,2230.0,1040.0,120.0,560.0,310.0,3125.0,1435.0,530.0,1215.0
144,arkansas,montgomery,130905,142965.0,12805.0,1620.0,25.0,1065.0,20.0,4770.0,2235.0,3240.0,2550.0,3495.0,2190.0,1665.0,1805.0,150.0,2040.0,1530.0,60.0,615.0,505.0,3570.0,1125.0,540.0,495.0
145,arkansas,nevada,131130,13530.0,16170.0,1720.0,0.0,370.0,240.0,4935.0,2550.0,3725.0,2215.0,5710.0,830.0,1585.0,3730.0,335.0,2050.0,2275.0,210.0,775.0,325.0,4255.0,1030.0,370.0,1365.0
146,arkansas,newton,87545,18015.0,13380.0,3160.0,45.0,300.0,65.0,4050.0,2205.0,4570.0,3315.0,4050.0,940.0,2020.0,2865.0,530.0,2355.0,1285.0,230.0,615.0,450.0,4655.0,750.0,845.0,650.0
147,arkansas,ouachita,263235,285105.0,38600.0,7635.0,130.0,1310.0,560.0,14050.0,8965.0,10720.0,4430.0,12450.0,925.0,3110.0,12830.0,1455.0,5735.0,2905.0,250.0,2085.0,1875.0,10800.0,3620.0,1825.0,3200.0
148,arkansas,perry,131955,142920.0,15640.0,2690.0,50.0,640.0,130.0,4715.0,3445.0,3655.0,4020.0,5250.0,995.0,2920.0,4070.0,375.0,1600.0,1855.0,90.0,1015.0,1365.0,3825.0,1270.0,690.0,1015.0
149,arkansas,phillips,264585,144105.0,30735.0,5015.0,25.0,760.0,290.0,11660.0,9070.0,8755.0,3675.0,5670.0,4140.0,1095.0,3415.0,1410.0,4960.0,2315.0,570.0,910.0,980.0,10980.0,4050.0,1815.0,2190.0
150,arkansas,pike,132630,143010.0,17865.0,2855.0,90.0,405.0,380.0,5350.0,3270.0,4045.0,4985.0,4905.0,2535.0,2030.0,3960.0,275.0,2345.0,1100.0,715.0,445.0,1250.0,5005.0,1085.0,895.0,915.0
151,arkansas,poinsett,310345,171640.0,39690.0,5550.0,55.0,770.0,210.0,10405.0,8125.0,11895.0,7420.0,11085.0,3860.0,3015.0,9675.0,920.0,6355.0,3480.0,880.0,1780.0,1730.0,8955.0,3155.0,2850.0,2275.0
152,arkansas,polk,266985,285105.0,33430.0,4790.0,0.0,735.0,855.0,9920.0,6600.0,9115.0,7345.0,8690.0,2885.0,3515.0,7395.0,1235.0,5170.0,3245.0,340.0,1250.0,1795.0,7855.0,3330.0,2620.0,1035.0
153,arkansas,pope,491810,523150.1500000001,111695.0,16310.0,190.0,1470.0,1660.0,36325.0,25310.0,36285.0,14485.0,26995.0,3770.0,8975.0,23660.0,3410.0,20495.0,11425.0,1150.0,6650.0,7910.0,27975.0,11480.0,7100.0,5400.0
154,arkansas,prairie,134655,69030.0,14625.0,1620.0,0.0,730.0,185.0,5280.0,3185.0,3950.0,2865.0,2930.0,2315.0,1485.0,2925.0,325.0,2020.0,990.0,230.0,825.0,1395.0,3130.0,1330.0,770.0,470.0
155,arkansas,pulaski,4380450,15593.300000000014,747695.0,97395.0,11080.0,13480.0,9845.0,349185.0,150940.0,245035.0,70635.0,93360.0,4730.0,56285.0,60530.0,29160.0,99235.0,49380.0,30445.0,66675.0,94000.0,236815.0,73575.0,45590.0,62735.0
156,arkansas,randolph,189390,192045.15,24425.0,4300.0,45.0,390.0,880.0,9695.0,5080.0,6945.0,4665.0,6585.0,2265.0,2570.0,5235.0,575.0,4750.0,2075.0,1060.0,1320.0,885.0,7955.0,1895.0,1815.0,570.0
157,arkansas,saline,1000860,10915.850000000008,193800.0,28980.0,75.0,1980.0,1405.0,77795.0,32790.0,73095.0,29895.0,27995.0,2700.0,22495.0,20215.0,10815.0,30980.0,12430.0,7270.0,17215.0,16310.0,59615.0,16030.0,13065.0,12430.0
158,arkansas,scott,143880,142530.0,15515.0,3180.0,130.0,525.0,465.0,4590.0,2245.0,3995.0,3970.0,6970.0,2990.0,1875.0,6990.0,465.0,2110.0,1060.0,0.0,505.0,160.0,3540.0,440.0,840.0,795.0
159,arkansas,searcy,144105,145530.0,12655.0,2410.0,95.0,465.0,65.0,3600.0,3225.0,4175.0,2815.0,2850.0,520.0,2370.0,2915.0,265.0,2635.0,1135.0,130.0,440.0,370.0,3090.0,1490.0,490.0,815.0
160,arkansas,sebastian,1258335,3921.800000000004,225270.0,34900.0,1115.0,2880.0,4395.0,75875.0,44235.0,71030.0,22200.0,64400.0,5895.0,15125.0,61030.0,9750.0,35165.0,15425.0,2750.0,14105.0,16575.0,56875.0,23775.0,12110.0,9160.0
161,arkansas,sevier,195090,16050.0,23325.0,7135.0,320.0,390.0,225.0,6835.0,4095.0,5825.0,6290.0,10340.0,3200.0,3025.0,9390.0,1005.0,4630.0,1495.0,245.0,400.0,1035.0,5595.0,950.0,1290.0,1125.0
162,arkansas,sharp,195490,94050.0,21465.0,3775.0,0.0,540.0,405.0,8245.0,4455.0,6335.0,4610.0,5355.0,1370.0,2975.0,4625.0,285.0,3620.0,2095.0,475.0,1385.0,1990.0,6135.0,1530.0,1340.0,1175.0
163,arkansas,st. francis,293985,288105.0,37615.0,4440.0,90.0,460.0,80.0,12025.0,9420.0,9305.0,5665.0,8255.0,1990.0,3395.0,4870.0,1390.0,5395.0,3085.0,290.0,1305.0,1815.0,10925.0,3465.0,1865.0,4880.0
164,arkansas,stone,147330,142525.15,17485.0,3080.0,0.0,210.0,655.0,6425.0,4535.0,4985.0,2995.0,4895.0,1620.0,1205.0,4050.0,565.0,3420.0,1085.0,145.0,735.0,1035.0,5750.0,1245.0,1580.0,1400.0
165,arkansas,union,492725,475275.0,69835.0,5860.0,225.0,650.0,2880.0,23545.0,14330.0,18605.0,9850.0,16860.0,2995.0,5685.0,17135.0,1195.0,11105.0,5995.0,770.0,3130.0,5975.0,17630.0,4910.0,4535.0,2130.0
166,arkansas,van buren,247300,115065.15,22195.0,2920.0,155.0,455.0,1835.0,6410.0,6600.0,5115.0,5450.0,6650.0,1265.0,3300.0,3475.0,120.0,3965.0,3770.0,435.0,850.0,2445.0,6170.0,2265.0,1800.0,365.0
167,arkansas,washington,1597520,16925.050000000025,368125.0,71180.0,3190.0,11725.0,4260.0,160790.0,80295.0,124400.0,47790.0,73225.0,8450.0,37165.0,74375.0,15925.0,70675.0,21820.0,7625.0,26385.0,38275.0,109380.0,43115.0,21275.0,12035.0
168,arkansas,white,656305,45910.149999999994,126490.0,22545.0,645.0,4695.0,910.0,44070.0,28445.0,43015.0,19310.0,28400.0,5815.0,12875.0,19315.0,4190.0,24080.0,10700.0,2015.0,6420.0,9495.0,40375.0,12330.0,9595.0,6035.0
169,arkansas,woodruff,101345,49015.0,12830.0,1605.0,0.0,385.0,375.0,3725.0,2815.0,3625.0,2695.0,2640.0,2095.0,770.0,2295.0,420.0,2185.0,1125.0,205.0,690.0,310.0,3795.0,490.0,445.0,675.0
170,arkansas,yell,304635,285725.3,34705.0,7980.0,145.0,635.0,705.0,7915.0,7860.0,10540.0,7445.0,12915.0,3915.0,4045.0,12560.0,1170.0,5830.0,1735.0,555.0,875.0,2280.0,7195.0,2080.0,2020.0,2415.0
171,california,alameda,19984960,7821202.299999924,2306695.0,368080.0,394665.0,125725.0,106605.0,1580755.0,533855.0,848140.0,270200.0,348335.0,10350.0,222915.0,394175.0,118800.0,360655.0,195675.0,117885.0,238770.0,565190.0,778200.0,276970.0,170700.0,131000.0
172,california,alpine,59885,500.0,1365.0,365.0,0.0,255.0,20.0,1305.0,390.0,410.0,205.0,255.0,90.0,195.0,110.0,15.0,75.0,175.0,30.0,35.0,255.0,655.0,280.0,215.0,435.0
173,california,amador,540090,130.70000000000005,56795.0,5610.0,480.0,1650.0,1115.0,22565.0,16710.0,16600.0,8365.0,7350.0,2110.0,5785.0,3375.0,1040.0,9120.0,4755.0,1070.0,2210.0,6645.0,12590.0,11320.0,2900.0,8670.0
174,california,butte,3098760,4357.600000000005,328335.0,47185.0,5265.0,15970.0,15495.0,152240.0,95110.0,113370.0,46485.0,45595.0,15050.0,30475.0,30165.0,10815.0,56125.0,16470.0,7730.0,22935.0,40870.0,130110.0,51385.0,22255.0,18415.0
175,california,calaveras,615225,150.05,71100.0,10955.0,1025.0,2420.0,825.0,30055.0,19700.0,23250.0,14070.0,9390.0,2120.0,10580.0,4795.0,2305.0,12630.0,6240.0,2295.0,5880.0,8085.0,19040.0,9140.0,5085.0,8270.0
176,california,colusa,308550,75.0,30285.0,7720.0,205.0,1790.0,765.0,10475.0,7925.0,8300.0,9670.0,6365.0,9380.0,2865.0,2965.0,1270.0,4765.0,2525.0,255.0,2165.0,2270.0,5750.0,4060.0,2060.0,2405.0
177,california,contra costa,13389480,3585561.549999984,1638555.0,282065.0,209445.0,40175.0,39705.0,996075.0,396845.0,626670.0,204600.0,190300.0,12110.0,188755.0,180890.0,69985.0,273640.0,124710.0,74600.0,245000.0,337030.0,497500.0,186780.0,120430.0,103060.0
178,california,del norte,536580,49550.899999999994,32555.0,6520.0,65.0,2210.0,1070.0,13330.0,14335.0,11515.0,5040.0,3295.0,2635.0,2365.0,1570.0,740.0,5290.0,1850.0,835.0,1505.0,2990.0,12600.0,4285.0,1525.0,9325.0
179,california,el dorado,2911530,114546.34999999992,310970.0,45260.0,6095.0,8075.0,7410.0,161630.0,80950.0,108700.0,40125.0,32740.0,5650.0,36755.0,32925.0,10800.0,43745.0,17570.0,10920.0,34900.0,48395.0,77520.0,53370.0,20610.0,30985.0
180,california,fresno,14076265,44997.99999999993,1341775.0,222240.0,25820.0,38075.0,65160.0,522810.0,338395.0,466135.0,287375.0,226675.0,167590.0,118115.0,132795.0,81685.0,210955.0,84195.0,31265.0,96980.0,152655.0,422960.0,146455.0,85045.0,110695.0
181,california,glenn,439785,3100.1500000000005,41930.0,7005.0,245.0,1915.0,475.0,14620.0,11890.0,12375.0,9935.0,9190.0,9860.0,2695.0,5235.0,2085.0,6605.0,3015.0,370.0,2160.0,4125.0,11705.0,4390.0,2825.0,2940.0
182,california,humboldt,2286560,105575.44999999998,211030.0,33825.0,3650.0,14980.0,11400.0,96825.0,65430.0,78425.0,36635.0,26765.0,12220.0,25165.0,18415.0,5815.0,37490.0,12905.0,5605.0,14820.0,23760.0,76285.0,35965.0,16455.0,19180.0
183,california,imperial,2310585,63960.89999999998,219515.0,31925.0,2715.0,7555.0,4055.0,69380.0,64935.0,76905.0,41515.0,34425.0,26260.0,16845.0,14135.0,8970.0,41405.0,19425.0,3280.0,13125.0,15990.0,66600.0,18720.0,11320.0,31085.0
184,california,inyo,449985,115.0,29545.0,6290.0,80.0,2265.0,1825.0,11115.0,10095.0,12500.0,5410.0,4110.0,560.0,3710.0,1800.0,710.0,6430.0,3370.0,530.0,1510.0,1550.0,8520.0,7765.0,2315.0,4460.0
185,california,kern,11620960,25540.150000000023,1142735.0,260830.0,15585.0,27055.0,32095.0,404935.0,289035.0,354695.0,309635.0,196675.0,216920.0,115745.0,82160.0,50480.0,170650.0,82555.0,21245.0,71875.0,129235.0,299365.0,125040.0,75175.0,114530.0
186,california,kings,2137995,50231.64999999998,207395.0,44965.0,4580.0,7835.0,6930.0,61045.0,54945.0,52435.0,57130.0,38575.0,44700.0,10425.0,21330.0,7895.0,24630.0,13620.0,1840.0,8320.0,13175.0,49805.0,22120.0,12270.0,34000.0
187,california,lake,1195650,545.4499999999998,87375.0,13350.0,705.0,3865.0,2315.0,35200.0,26725.0,28480.0,18425.0,11825.0,5205.0,11090.0,4545.0,2940.0,16610.0,6200.0,1960.0,6535.0,9030.0,27380.0,14575.0,6935.0,7650.0
188,california,lassen,720090,18150.7,38420.0,5315.0,595.0,3520.0,520.0,16660.0,14150.0,11765.0,5030.0,4800.0,2650.0,2780.0,1470.0,840.0,4975.0,1220.0,460.0,2180.0,2030.0,12960.0,4075.0,1835.0,14930.0
189,california,los angeles,256763835,47905736.90000163,15865275.0,2489820.0,1558505.0,629080.0,451765.0,7821720.0,4015760.0,5887965.0,1918205.0,2970935.0,102675.0,1413700.0,2582410.0,876745.0,2406455.0,1177200.0,994160.0,1572890.0,2706725.0,4490650.0,2203505.0,1341450.0,746020.0
190,california,madera,3198380,498.94999999999965,171290.0,37535.0,445.0,4200.0,4090.0,62160.0,47305.0,61400.0,59025.0,32530.0,42910.0,19090.0,22800.0,6990.0,29685.0,12665.0,4945.0,11460.0,15595.0,49105.0,20250.0,12040.0,14885.0
191,california,marin,7842660,367346.1500000002,404835.0,57745.0,50270.0,20270.0,14995.0,319140.0,92525.0,143570.0,43190.0,27460.0,4820.0,43720.0,28730.0,18730.0,58490.0,18660.0,25235.0,70045.0,118505.0,130165.0,53220.0,35660.0,19905.0
192,california,mariposa,844935,70.30000000000001,20685.0,4670.0,1170.0,4745.0,1365.0,10915.0,9290.0,7950.0,5895.0,3600.0,1720.0,3085.0,2000.0,380.0,2435.0,2735.0,520.0,1630.0,1815.0,7055.0,7800.0,1135.0,5340.0
193,california,mendocino,2964360,60450.399999999994,133540.0,21965.0,910.0,9310.0,3835.0,56195.0,40365.0,45605.0,31725.0,20120.0,11405.0,19995.0,14705.0,5790.0,25055.0,6765.0,2605.0,8580.0,16915.0,40485.0,20575.0,9605.0,11530.0
194,california,merced,6959715,3009.350000000004,344415.0,61475.0,2095.0,12955.0,17620.0,107735.0,84990.0,107235.0,91225.0,82705.0,55240.0,37315.0,57930.0,14920.0,56205.0,24425.0,8280.0,17295.0,27925.0,100315.0,33220.0,20470.0,20350.0
195,california,modoc,570790,50.0,11205.0,2055.0,0.0,1860.0,585.0,6660.0,3955.0,3285.0,3085.0,1165.0,3765.0,1270.0,485.0,375.0,1405.0,985.0,190.0,365.0,1015.0,4265.0,1705.0,650.0,1675.0
196,california,mono,428355,20.15,25205.0,5240.0,1315.0,4505.0,2410.0,14785.0,10545.0,9445.0,4070.0,2285.0,1570.0,3250.0,1175.0,0.0,4890.0,850.0,685.0,3530.0,4015.0,5695.0,11005.0,1865.0,2600.0
197,california,monterey,13535765,141852.7499999999,615770.0,134155.0,21130.0,34710.0,33720.0,244145.0,175120.0,195820.0,168530.0,97510.0,126660.0,55490.0,49930.0,28270.0,98150.0,30420.0,15840.0,42960.0,80050.0,169640.0,92140.0,42465.0,49110.0
198,california,napa,5826900,401884.80000000034,231210.0,39895.0,6035.0,12860.0,5520.0,110565.0,59385.0,71305.0,40575.0,37535.0,22090.0,22235.0,40415.0,9575.0,28925.0,13385.0,5400.0,17775.0,29340.0,67885.0,35760.0,14080.0,12500.0
199,california,nevada,2928450,602.1999999999996,164785.0,21635.0,1110.0,7105.0,3330.0,84110.0,39000.0,58895.0,28465.0,14850.0,3530.0,24785.0,14475.0,4405.0,29505.0,7900.0,4955.0,15725.0,25580.0,47860.0,20605.0,14280.0,11715.0
200,california,orange,89758680,1969027.50000003,5489635.0,757190.0,209820.0,138525.0,130310.0,2840435.0,1123715.0,1961570.0,528260.0,756060.0,34865.0,473705.0,991055.0,295145.0,780835.0,250420.0,158090.0,670715.0,987010.0,1286985.0,683015.0,376765.0,221435.0
201,california,placer,13796350,139592.64999999985,599235.0,73910.0,8220.0,12155.0,13880.0,319305.0,115740.0,223970.0,67855.0,54610.0,4945.0,68570.0,52960.0,22585.0,101520.0,35960.0,17895.0,78775.0,94320.0,152465.0,58075.0,35795.0,57615.0
202,california,plumas,1144220,110.30000000000001,32800.0,6370.0,20.0,1465.0,530.0,12540.0,9140.0,9045.0,8935.0,4815.0,3150.0,5405.0,2945.0,1270.0,3730.0,1970.0,400.0,3740.0,3270.0,9965.0,3510.0,2355.0,2765.0
203,california,riverside,76652130,1645502.300000014,3188030.0,614665.0,58200.0,71670.0,67775.0,1258345.0,826890.0,1154305.0,541245.0,544655.0,68515.0,428645.0,420800.0,152235.0,557670.0,226360.0,79195.0,263060.0,422160.0,840220.0,446310.0,215080.0,205190.0
204,california,sacramento,56690695,158167.19999999972,2282370.0,396735.0,94460.0,59935.0,68545.0,1157275.0,562300.0,860505.0,272365.0,277025.0,18855.0,234690.0,182460.0,91945.0,348895.0,151650.0,79980.0,247530.0,363760.0,643675.0,263565.0,154455.0,348010.0
205,california,san benito,2012285,280.45,85580.0,21025.0,4205.0,2415.0,1340.0,33920.0,19270.0,29890.0,23610.0,16800.0,14460.0,11675.0,16825.0,5150.0,13405.0,4880.0,735.0,8245.0,10010.0,20710.0,7305.0,4405.0,5685.0
206,california,san bernardino,69255765,246884.4000000001,3064770.0,612020.0,73300.0,79470.0,58620.0,1147310.0,732705.0,1112640.0,481390.0,645505.0,31280.0,354755.0,429715.0,165895.0,523070.0,315120.0,73810.0,232480.0,340120.0,879525.0,337815.0,200950.0,235015.0
207,california,san diego,125692630,443179.6000000044,5349245.0,752635.0,234755.0,207545.0,128840.0,2727940.0,1251045.0,1749200.0,605030.0,571320.0,51000.0,495070.0,636785.0,197835.0,744145.0,263440.0,175795.0,514340.0,983855.0,1372040.0,733515.0,361530.0,375185.0
208,california,san francisco,41460620,581802.7500000026,826855.0,172235.0,705845.0,212175.0,108395.0,1122565.0,369500.0,498625.0,102420.0,130030.0,4880.0,94870.0,132065.0,46500.0,202775.0,77525.0,106510.0,217215.0,433945.0,438875.0,270795.0,115985.0,81200.0
209,california,san joaquin,29837740,25343.050000000007,994430.0,199300.0,18745.0,23445.0,21060.0,383235.0,228365.0,351255.0,189050.0,206290.0,67340.0,112865.0,142570.0,54580.0,157730.0,85320.0,26350.0,81860.0,119030.0,275640.0,100285.0,63380.0,71245.0
210,california,san luis obispo,11721915,79625.89999999994,438580.0,68170.0,6535.0,23745.0,19000.0,218215.0,124785.0,158420.0,63325.0,43055.0,20600.0,45980.0,37580.0,14885.0,75010.0,24840.0,11700.0,33790.0,66970.0,133235.0,70505.0,32380.0,40325.0
211,california,san mateo,34716155,4832915.349999988,1236735.0,193880.0,146775.0,48815.0,41200.0,780340.0,305965.0,452065.0,131445.0,134940.0,13120.0,103580.0,139955.0,55505.0,185875.0,106880.0,62360.0,157500.0,299795.0,367030.0,148015.0,98520.0,66620.0
